Locus_ID,Assembly_chainid,Assembly_speciestaxid
NC_017484.1,192705,1358
NC_017485.1,192705,1358
NC_017488.1,192705,1358
NC_013657.1,25045,1358
NC_022587.1,NA,NA
NC_020128.1,331715,29546
NC_020129.1,331715,29546
NC_020130.1,331715,29546
NC_008012.1,55945,29546
NC_008013.1,55945,29546
NC_008014.1,55945,29546
NC_014544.1,91785,450
NC_006366.1,48665,446
NC_006365.1,48645,446
NC_020522.1,347615,446
NC_018141.1,306865,446
NC_023136.1,511355,133924
NC_023146.1,511355,133924
NC_010846.1,17605,172
NC_010844.1,17685,172
NC_018674.1,300135,1252
NC_018698.1,300135,1252
NC_018675.1,300135,1252
NC_018699.1,300135,1252
NC_010470.1,26405,33964
NC_010466.1,26405,33964
NC_010467.1,26405,33964
NC_010469.1,26405,33964
NC_014131.1,92505,136609
NC_014132.1,92505,136609
NC_014133.1,92505,136609
NC_014134.1,92505,136609
NC_014135.1,92505,136609
NC_008496.1,14445,1245
NC_016827.2,NA,NA
NC_016820.2,NA,NA
NC_016821.2,NA,NA
NC_016828.2,NA,NA
NC_003383.1,195795,1642
NC_013767.1,NA,NA
NC_014495.1,197755,1639
NC_018889.1,210815,1639
NC_022046.1,438705,1639
NC_022047.1,438725,1639
NC_022051.1,438745,1639
NC_022045.1,438685,1639
NC_021828.1,438585,1639
NC_011995.1,10585,69966
NC_011996.1,10585,69966
NC_011997.1,10585,69966
NC_011998.1,10585,69966
NC_012000.1,10585,69966
NC_012001.1,10585,69966
NC_012002.1,10585,69966
NC_012003.1,10585,69966
NC_016748.1,255135,149715
NC_017507.1,166295,1033846
NC_017508.1,166295,1033846
NC_008738.1,15365,2743
NC_008739.1,15365,2743
NC_014750.1,183425,1006
NC_014213.1,92125,52022
NC_014214.1,92125,52022
NC_018265.1,NA,NA
NC_014918.1,185905,39645
NC_002682.1,9625,381
NC_017935.1,147715,1184387
NC_008826.1,15725,105560
NC_012811.1,22685,408
NC_012807.1,22685,408
NC_012809.1,22685,408
NC_012810.1,22685,408
NC_011758.1,21845,408
NC_011760.1,21845,408
NC_012987.1,83545,408
NC_012989.1,83545,408
NC_011892.1,22085,114616
NC_011887.1,22085,114616
NC_011893.1,22085,114616
NC_011895.1,22085,114616
NC_011888.1,22085,114616
NC_011889.1,22085,114616
NC_011890.1,22085,114616
NC_010727.1,19945,223967
NC_010721.1,19945,223967
NC_010510.1,19725,31998
NC_010509.1,19725,31998
NC_010514.1,19725,31998
NC_010517.1,19725,31998
NC_010518.1,19725,31998
NC_010502.1,19725,31998
NC_010504.1,19725,31998
NC_010507.1,19725,31998
NC_010373.1,19365,426117
NC_010374.1,19365,426117
NC_016108.1,968535,271065
NC_017858.1,260965,754477
NC_012970.1,23745,266009
NC_012972.1,23745,266009
NC_019739.1,317515,1173027
NC_019760.1,317515,1173027
NC_019740.1,317515,1173027
NC_019761.1,317515,1173027
NC_019741.1,317515,1173027
NC_019742.1,317515,1173027
NC_019762.1,317515,1173027
NC_019743.1,317515,1173027
NC_010394.1,69185,36809
NC_021278.1,445035,36809
NC_021279.1,445035,36809
NC_018022.1,266905,1800
NC_018023.1,266905,1800
NC_009339.1,16365,1804
NC_009340.1,16365,1804
NC_009341.1,16365,1804
NC_014811.1,184435,1804
NC_014812.1,184435,1804
NC_022654.1,157895,1768
NC_011355.1,26445,261524
NC_010604.1,18345,1781
NC_019957.1,328565,212767
NC_019958.1,328565,212767
NC_019959.1,328565,212767
NC_008703.1,15405,189918
NC_008704.1,15405,189918
NC_008147.1,14165,164756
NC_005916.1,13925,1809
NC_020275.1,418535,1203599
NC_020276.1,418535,1203599
NC_015407.1,253075,2102
NC_010715.1,20005,375929
NC_010724.1,20005,375929
NC_022243.1,156855,485
NC_011034.1,20105,485
NC_007959.1,13885,912
NC_007960.1,13885,912
NC_007961.1,13885,912
NC_013958.1,24725,133539
NC_007483.1,12805,1229
NC_014316.1,143085,473531
NC_014317.1,143085,473531
NC_008341.1,14765,916
NC_008342.1,14765,916
NC_015223.1,175095,153948
NC_015221.1,175095,153948
NC_007615.1,196355,1231
NC_007616.1,196355,1231
NC_007617.1,196355,1231
NC_006362.1,9805,37329
NC_006363.1,9805,37329
NC_014249.1,196515,1164
NC_014250.1,196515,1164
NC_010631.1,20025,272131
NC_010632.1,20025,272131
NC_010630.1,20025,272131
NC_010633.1,20025,272131
NC_010629.1,20025,272131
NC_003276.1,9705,103690
NC_003240.1,9705,103690
NC_003273.1,9705,103690
NC_003270.1,9705,103690
NC_003267.1,9705,103690
NC_003241.1,9705,103690
NC_019677.1,316645,28072
NC_019685.1,316645,28072
NC_009426.1,13325,48935
NC_009427.1,13325,48935
NC_015579.1,253255,702113
NC_015583.1,253255,702113
NC_015582.1,253255,702113
NC_016746.1,243075,511062
NC_016747.1,243075,511062
NC_014753.1,183745,187137
NC_009669.1,17405,529
NC_009670.1,17405,529
NC_009671.1,17405,529
NC_009672.1,17405,529
NC_020907.1,155675,1217908
NC_020909.1,155735,53946
NC_020910.1,155735,53946
NC_017536.1,218585,40137
NC_017539.1,218585,40137
NC_015689.1,218565,40137
NC_015685.1,218565,40137
NC_019700.1,317105,118323
NC_019694.1,317105,118323
NC_019763.1,317475,482564
NC_019730.1,317475,482564
NC_019731.1,317475,482564
NC_019764.1,317475,482564
NC_019732.1,317475,482564
NC_016046.1,283575,351091
NC_008712.1,14925,43663
NC_008713.1,14925,43663
NC_023147.1,511405,1464
NC_017543.1,237325,1406
NC_014628.2,164985,1406
NC_017533.1,NA,NA
NC_016817.1,283875,553
NC_017553.1,233595,553
NC_014838.1,175935,592316
NC_014839.1,175935,592316
NC_014840.1,175935,592316
NC_014841.1,175935,592316
NC_014842.1,175935,592316
NC_014561.1,148935,470934
NC_014563.1,148935,470934
NC_014258.1,148935,470934
NC_018696.1,300095,252970
NC_010625.1,20045,148447
NC_010627.1,20045,148447
NC_010679.1,20125,261302
NC_022042.1,444995,34003
NC_022049.1,444995,34003
NC_022043.1,444995,34003
NC_022044.1,444995,34003
NC_022050.1,444995,34003
NC_008688.1,203895,266
NC_015665.1,178395,1426
NC_015661.1,178395,1426
NC_017035.1,255915,747
NC_016635.1,237995,187452
NC_016606.1,237995,187452
NC_016636.1,237995,187452
NC_016607.1,237995,187452
NC_016608.1,237995,187452
NC_017017.1,237995,187452
NC_017018.1,237995,187452
NC_017019.1,237995,187452
NC_016079.1,230555,531813
NC_008607.1,15045,29543
NC_008608.1,15045,29543
NC_012439.1,21565,309805
NC_023138.1,511385,60890
NC_023148.1,511385,60890
NC_023139.1,511385,60890
NC_023140.1,511385,60890
NC_023141.1,511385,60890
NC_023142.1,511385,60890
NC_023143.1,511385,60890
NC_018421.1,154745,221822
NC_018422.1,154745,221822
NC_018423.1,154745,221822
NC_018291.1,154765,221822
NC_018288.1,154765,221822
NC_018287.1,154765,221822
NC_011143.1,17265,284016
NC_005871.1,196255,74109
NC_012961.1,196475,291112
NC_017081.1,284115,547188
NC_014149.1,92105,120
NC_022533.1,180175,891974
NC_022534.1,180175,891974
NC_008757.1,15505,216465
NC_008758.1,15505,216465
NC_008759.1,15505,216465
NC_008760.1,15505,216465
NC_008761.1,15505,216465
NC_008762.1,15505,216465
NC_008763.1,15505,216465
NC_008764.1,15505,216465
NC_007949.1,13865,296591
NC_007950.1,13865,296591
NC_015258.1,192745,991904
NC_019961.1,242335,52227
NC_019969.1,242335,52227
NC_022111.1,163055,652716
NC_021086.1,376705,1747
NC_011061.1,20625,1102
NC_010555.1,69965,584
NC_019690.1,317065,82654
NC_011879.1,22025,85085
NC_011881.1,22025,85085
NC_015146.1,189535,361575
NC_015147.1,189535,361575
NC_021361.1,262325,294
NC_019906.1,325725,303
NC_018746.1,264665,303
NC_021506.1,412695,53412
NC_007274.1,12205,29438
NC_007275.1,12205,29438
NC_022739.1,494915,69328
NC_019937.1,327065,316
NC_019938.1,327065,316
NC_019939.1,327065,316
NC_015314.1,196675,240495
NC_015313.1,196675,240495
NC_007968.1,13905,330922
NC_021668.1,418305,571800
NC_021669.1,418305,571800
NC_021662.1,418305,571800
NC_009516.1,16885,349106
NC_009517.1,16885,349106
NC_015459.1,209655,1007105
NC_017060.1,255535,34038
NC_017773.1,255535,34038
NC_017807.1,255535,34038
NC_015062.1,187705,741091
NC_015063.1,187705,741091
NC_005241.1,9285,106590
NC_007336.1,203875,248026
NC_007337.1,203875,248026
NC_012855.1,23425,329
NC_012849.1,23425,329
NC_012851.1,23425,329
NC_010683.1,20205,329
NC_003296.1,9125,305
NC_017575.1,215325,305
NC_014310.1,283475,305
NC_021906.1,442435,29449
NC_021907.1,442435,29449
NC_021908.1,442435,29449
NC_021909.1,442435,29449
NC_021911.1,442435,29449
NC_021910.1,442435,29449
NC_007762.1,92045,29449
NC_007763.1,92045,29449
NC_007764.1,92045,29449
NC_007765.1,92045,29449
NC_007766.1,92045,29449
NC_004041.2,92045,29449
NC_010998.1,20265,29449
NC_010996.1,20265,29449
NC_010997.1,20265,29449
NC_012848.1,23185,384
NC_012858.1,23185,384
NC_012853.1,23185,384
NC_012852.1,23185,384
NC_012854.1,23185,384
NC_011368.1,21345,384
NC_011366.1,21345,384
NC_011370.1,21345,384
NC_011371.1,21345,384
NC_008381.1,9265,384
NC_008384.1,9265,384
NC_008378.1,9265,384
NC_008382.1,9265,384
NC_008383.1,9265,384
NC_008379.1,9265,384
NC_022536.1,499645,424182
NC_020060.1,330885,398
NC_020061.1,330885,398
NC_020062.1,330885,398
NC_014035.1,21865,1061
NC_009429.1,16405,1063
NC_009430.1,16405,1063
NC_009431.1,16405,1063
NC_009432.1,16405,1063
NC_009433.1,16405,1063
NC_009040.1,15985,1063
NC_011962.1,21005,1063
NC_011960.1,21005,1063
NC_022125.1,454045,1833
NC_007486.1,10105,1833
NC_007487.1,10105,1833
NC_007491.1,10105,1833
NC_008269.1,14565,132919
NC_008270.1,14565,132919
NC_008271.1,14565,132919
NC_012523.1,10805,37919
NC_006969.2,10805,37919
NC_006970.2,10805,37919
NC_012520.1,10805,37919
NC_012521.1,10805,37919
NC_023144.1,511305,103816
NC_023145.1,511305,103816
NC_007901.1,13605,192843
NC_005297.1,195775,1076
NC_007641.1,13085,1085
NC_013502.1,24845,29549
NC_015970.1,224745,29549
NC_015967.1,224745,29549
NC_012634.1,23005,35788
NC_017020.1,284055,33989
NC_017029.1,284055,33989
NC_017021.1,284055,33989
NC_017041.1,284155,787
NC_007110.1,12145,42862
NC_007111.1,12145,42862
NC_009897.1,16625,35791
NC_012732.1,21525,47589
NC_017055.1,284075,33992
NC_019679.1,316665,373994
NC_019686.1,316665,373994
NC_008386.1,14045,2434
NC_008387.1,14045,2434
NC_008388.1,14045,2434
NC_008389.1,14045,2434
NC_015729.1,154785,42443
NC_015728.1,154785,42443
NC_015741.1,154785,42443
NC_006569.1,NA,NA
NC_008043.1,14065,292414
NC_008042.1,14065,292414
NC_014824.1,179635,1264
NC_014825.1,179635,1264
NC_014826.1,179635,1264
NC_014827.1,179635,1264
NC_015693.1,218895,106
NC_015704.1,218895,106
NC_015694.1,218895,106
NC_015705.1,218895,106
NC_015695.1,218895,106
NC_007678.1,13045,146919
NC_014026.1,90405,146919
NC_014028.1,90405,146919
NC_014030.1,90405,146919
NC_014157.1,90405,146919
NC_021871.1,439255,54736
NC_011148.1,20885,28901
NC_021817.1,439415,28901
NC_006856.1,8105,28901
NC_006855.1,8105,28901
NC_021819.1,430125,28901
NC_021845.1,430125,28901
NC_011204.1,20925,28901
NC_021811.1,430105,28901
NC_021841.1,430105,28901
NC_021869.1,430105,28901
NC_017624.1,258365,28901
NC_021813.2,430085,28901
NC_021842.2,430085,28901
NC_011082.1,20705,28901
NC_011081.1,20705,28901
NC_020306.1,341425,28901
NC_020308.1,341425,28901
NC_011079.1,16045,28901
NC_009140.1,16045,28901
NC_012124.1,18385,28901
NC_011092.1,20745,28901
NC_011093.1,20745,28901
NC_003384.1,195995,28901
NC_003385.1,195995,28901
NC_016825.1,245535,28901
NC_022570.1,493675,28901
NC_016855.1,22165,28901
NC_017054.1,252875,28901
NC_003277.2,6945,28901
NC_017718.1,210855,28901
NC_017719.1,210855,28901
NC_017720.1,210855,28901
NC_016858.1,188735,28901
NC_017675.1,188735,28901
NC_016859.1,188735,28901
NC_016861.1,283735,28901
NC_016862.1,283735,28901
NC_021155.1,380325,28901
NC_021156.1,380325,28901
NC_021157.1,380325,28901
NC_016864.1,213635,28901
NC_021815.1,NA,NA
NC_021816.1,NA,NA
NC_021843.1,NA,NA
NC_016936.1,250635,1008
NC_013518.1,24405,826
NC_013519.1,24405,826
NC_017078.1,284095,971
NC_017076.1,284095,971
NC_017073.1,284095,971
NC_017069.1,284095,971
NC_017074.1,284095,971
NC_017070.1,284095,971
NC_017077.1,284095,971
NC_017071.1,284095,971
NC_017072.1,284095,971
NC_021742.1,422085,614
NC_020212.1,336425,615
NC_021594.1,176835,82996
NC_009829.1,18085,28151
NC_017570.1,147735,62322
NC_017572.1,147735,62322
NC_017577.1,215895,62322
NC_017580.1,215895,62322
NC_017578.1,215895,62322
NC_009035.1,15845,62322
NC_009036.1,15845,62322
NC_009037.1,15845,62322
NC_009038.1,15845,62322
NC_009661.1,17325,62322
NC_009998.1,18765,62322
NC_009999.1,18765,62322
NC_010000.1,18765,62322
NC_011664.1,21665,62322
NC_011668.1,21665,62322
NC_011665.1,21665,62322
NC_016905.1,178875,62322
NC_004349.1,NA,NA
NC_008573.1,203935,94122
NC_010656.1,20185,621
NC_010660.1,20185,621
NC_010657.1,20185,621
NC_010659.1,20185,621
NC_010672.1,20185,621
NC_007608.1,12025,621
NC_007607.1,12005,622
NC_009344.1,12005,622
NC_017319.1,22245,623
NC_017320.1,22245,623
NC_017329.1,22245,623
NC_017321.1,22245,623
NC_017330.1,22245,623
NC_004851.1,NA,NA
NC_016833.1,283715,624
NC_016823.1,283715,624
NC_016824.1,283715,624
NC_016834.1,283715,624
NC_007385.1,92525,624
NC_009345.1,92525,624
NC_009346.1,92525,624
NC_009347.1,92525,624
NC_015710.1,237205,83561
NC_019893.1,242455,466153
NC_019894.1,242455,466153
NC_019895.1,242455,466153
NC_000914.2,18545,380
NC_012586.1,18545,380
NC_009620.1,17145,110321
NC_009621.1,17145,110321
NC_009622.1,17145,110321
NC_003037.1,6965,382
NC_003078.1,6965,382
NC_020527.1,346065,382
NC_020560.1,346065,382
NC_015597.1,147795,382
NC_015592.1,147795,382
NC_017324.1,147775,382
NC_017323.1,147775,382
NC_019846.2,320385,382
NC_019847.2,320385,382
NC_019848.2,320385,382
NC_019849.2,320385,382
NC_018682.1,304415,382
NC_018683.1,304415,382
NC_018701.1,304415,382
NC_017327.1,218265,382
NC_017326.1,218265,382
NC_007713.1,10085,63612
NC_007714.1,10085,63612
NC_007715.1,10085,63612
NC_018069.1,271325,76853
NC_015595.1,147835,46429
NC_014007.1,91125,332056
NC_014005.1,91125,332056
NC_014009.1,91125,332056
NC_015974.1,283515,627192
NC_020542.1,NA,NA
NC_020562.1,NA,NA
NC_020543.1,NA,NA
NC_020544.1,NA,NA
NC_020563.2,347675,745310
NC_009507.1,16765,160791
NC_009508.1,16765,160791
NC_008036.1,13985,117207
NC_021832.1,439435,2145
NC_019765.1,317575,102116
NC_019749.1,317575,102116
NC_019750.1,317575,102116
NC_020052.1,317575,102116
NC_019766.1,317575,102116
NC_016942.1,236925,985002
NC_021657.1,418345,1280
NC_021552.1,412775,1280
NC_005951.1,11525,1280
NC_017350.1,239235,1280
NC_022126.1,160335,1280
NC_022227.1,463055,1280
NC_022228.1,463055,1280
NC_006629.2,12045,1280
NC_017346.1,253135,1280
NC_017344.1,253135,1280
NC_013453.1,24585,1280
NC_013451.1,24585,1280
NC_013452.1,24585,1280
NC_009619.1,17125,1280
NC_009477.1,16805,1280
NC_017339.1,144955,1280
NC_017348.1,237265,1280
NC_002774.1,9665,1280
NC_003140.1,9645,1280
NC_020530.1,967325,1280
NC_020531.1,967345,1280
NC_020565.1,967365,1280
NC_020534.1,382965,1280
NC_020535.1,382985,1280
NC_020567.1,967385,1280
NC_020538.1,967405,1280
NC_020539.1,383005,1280
NC_017334.1,9585,1280
NC_017335.1,9585,1280
NC_017336.1,9585,1280
NC_017345.1,159535,1280
NC_017352.1,27045,1280
NC_017332.1,27045,1280
NC_007790.1,13465,1280
NC_007791.1,13465,1280
NC_007792.1,13465,1280
NC_012417.1,17085,1280
NC_010063.1,17085,1280
NC_022610.1,485885,1280
NC_022605.1,485885,1280
NC_005008.1,7645,1282
NC_005007.1,7645,1282
NC_005006.1,7645,1282
NC_005005.1,7645,1282
NC_005004.1,7645,1282
NC_005003.1,7645,1282
NC_006663.1,11925,1282
NC_007169.1,9865,1283
NC_007170.1,9865,1283
NC_007171.1,9865,1283
NC_007351.1,10125,29385
NC_007352.1,10125,29385
NC_020274.1,332735,1292
NC_020264.1,332735,1292
NC_020265.1,332735,1292
NC_020266.1,332735,1292
NC_020267.1,332735,1292
NC_020268.1,332735,1292
NC_020269.1,332735,1292
NC_020165.1,332735,1292
NC_013516.1,24565,34105
NC_015219.1,203195,315405
NC_016837.1,246835,102684
NC_016750.1,283635,59310
NC_015876.1,221985,257758
NC_012923.1,26745,1307
NC_008500.1,14485,1308
NC_008501.1,14485,1308
NC_004719.1,NA,NA
NC_017585.1,240165,29303
NC_016113.1,237305,29303
NC_003903.1,203835,1902
NC_003904.1,203835,1902
NC_022001.1,444875,42684
NC_021986.1,444875,42684
NC_017766.1,245355,1912
NC_016972.1,245355,1912
NC_020894.1,340845,1912
NC_020293.1,340845,1912
NC_016110.1,176115,1169025
NC_016115.1,176115,1169025
NC_021056.1,364805,1265601
NC_015951.1,147815,68280
NC_015952.1,147815,68280
NC_013596.1,24865,2001
NC_022358.1,297055,649841
NC_014754.1,183725,148813
NC_014755.1,183725,148813
NC_014756.1,183725,148813
NC_014763.1,183725,148813
NC_007595.1,12525,32046
NC_019681.1,316685,195253
NC_010476.1,19485,32049
NC_010477.1,19485,32049
NC_010478.1,19485,32049
NC_010479.1,19485,32049
NC_010480.1,19485,32049
NC_010474.1,19485,32049
NC_019691.1,317085,1173263
NC_019692.1,317085,1173263
NC_020289.1,340785,1148
NC_020298.1,340785,1148
NC_020290.1,340785,1148
NC_005230.1,9725,1148
NC_020287.1,340785,1148
NC_005231.1,9725,1148
NC_020288.1,340785,1148
NC_005229.1,9725,1148
NC_020296.1,340785,1148
NC_005232.1,9725,1148
NC_020297.1,340785,1148
NC_011667.1,21765,85643
NC_019956.1,328545,1517
NC_019898.1,227705,377615
NC_011961.1,21685,500
NC_014917.1,185805,228745
NC_016149.1,233775,336261
NC_019387.1,309885,56957
NC_019388.1,309885,56957
NC_014975.1,187005,37636
NC_016634.1,236585,1111069
NC_005838.1,8125,274
NC_006462.1,91545,274
NC_006463.1,91545,274
NC_017588.1,258245,274
NC_017590.1,258245,274
NC_017273.1,214845,274
NC_013930.1,25545,396595
NC_019941.1,327045,80679
NC_014154.1,92605,926
NC_014155.1,92605,926
NC_017957.2,264455,171437
NC_017966.1,NA,NA
NC_017958.1,NA,NA
NC_017959.1,NA,NA
NC_015386.1,195275,167
NC_014159.1,92225,2061
NC_018021.1,266885,29510
NC_020420.1,146025,167965
NC_020421.1,146025,167965
NC_020422.1,146025,167965
NC_008771.1,15565,364317
NC_015409.1,204155,1003110
NC_022225.1,462975,55601
NC_009777.1,17705,680
NC_022271.1,464435,680
NC_006842.1,11805,668
NC_005128.1,9745,672
NC_014226.1,92785,71667
NC_015756.1,219805,165096
NC_003425.1,8885,51229
NC_009717.1,17645,280
NC_017555.1,87965,29447
NC_017556.1,87965,29447
NC_017557.1,87965,29447
NC_003921.3,7165,346
NC_003922.1,7165,346
NC_020801.1,348585,53413
NC_020798.1,348585,53413
NC_020797.1,348585,53413
NC_007507.1,9165,456327
NC_007505.1,9165,456327
NC_007504.1,9165,456327
NC_007506.1,9165,456327
NC_020816.1,349225,346
NC_020817.1,349225,346
NC_022539.1,969685,366648
NC_022540.1,969685,366648
NC_022542.1,969685,366648
NC_013531.1,24965,186189
NC_002489.3,6725,2371
NC_002490.1,6725,2371
NC_010579.1,19765,2371
NC_017561.1,148405,2371
NC_004554.1,7245,2371
NC_008791.1,9345,630
NC_015475.1,192105,630
NC_017565.1,253175,630
NC_017169.1,222975,632
NC_017170.1,222975,632
NC_010157.1,18805,632
NC_010158.1,18805,632
NC_008122.1,13825,632
NC_008120.1,13825,632
NC_008121.1,13825,632
NC_017263.1,186725,632
NC_017266.1,186725,632
NC_017264.1,186725,632
NC_005813.1,7885,632
NC_005814.1,7885,632
NC_005815.1,7885,632
NC_005816.1,7885,632
NC_003131.1,9065,632
NC_003134.1,9065,632
NC_003132.1,9065,632
NC_017153.1,22805,632
NC_017155.1,22805,632
NC_017156.1,22805,632
NC_017157.1,22825,632
NC_017158.1,22825,632
NC_017159.1,22825,632
NC_004838.1,6645,632
NC_008118.1,13805,632
NC_008119.1,13805,632
NC_009377.1,16445,632
NC_009378.1,16445,632
NC_014017.1,22845,632
NC_014022.1,22845,632
NC_014027.1,22845,632
NC_009705.1,16945,633
NC_009704.1,16945,633
NC_006154.1,47365,633
NC_006153.2,47365,633
NC_010635.1,20085,633
NC_017180.1,175255,542
NC_017183.1,175255,542
NC_017181.1,175255,542
NC_017184.1,175255,542
NC_017182.1,175255,542
NC_017185.1,175255,542
NC_018146.1,277755,542
NC_018147.1,277755,542
NC_018148.1,277755,542
NC_013356.1,24245,542
NC_013357.1,24245,542
NC_013358.1,24245,542
NC_022901.1,498655,542
NC_022902.1,498655,542
NC_022903.1,498655,542
NC_022910.1,498655,542
NC_022913.1,498655,542
NC_015715.1,218875,542
NC_015716.1,218875,542
